"id","pageid","revid","title","section","text"
"142","1000018","85002550","イエホオジロ","{'dt': None, 'h2': None, 'h3': None, 'h4': None}","イエホオジロ(学名:Emberiza striolata)は、スズメ目ホオジロ科に分類される鳥類。"
"143","1000018","85002550","イエホオジロ","{'dt': None, 'h2': '形態', 'h3': None, 'h4': None}","全長約14cm。"
"144","1000021","97702671","ラリベラの岩窟教会群","{'dt': None, 'h2': None, 'h3': None, 'h4': None}","ラリベラの岩窟教会群(ラリベラのがんくつきょうかいぐん)は、エチオピアの世界遺産の一つ。凝灰岩を刳り貫いて作り上げたエチオピア正教会の教会堂群で、世界の石造建築史から見ても非常に重要な建造物である。正確な建造年代は不明だが、ザグウェ朝のラリベラ王 (en) が君臨していた12世紀から13世紀にかけての時期に建造されたと推測されている。"
"145","1000021","97702671","ラリベラの岩窟教会群","{'dt': None, 'h2': 'グループ', 'h3': None, 'h4': None}","11の聖堂と関連する礼拝堂などの建造物群からなり、以下の4つのグループに分けられる。"
"146","1000021","97702671","ラリベラの岩窟教会群","{'dt': None, 'h2': 'グループ', 'h3': '北部', 'h4': None}","ベテ・マドハネ・アレム(マドハネ・アレム聖堂。「マドハネ・アレム」は「救世主」の意)は、アクスムにあるシオンの聖マリア教会を模したと考えられている世界最大級の岩窟聖堂である。この聖堂が、一連の岩窟聖堂中最古と考えられるベテ・マリアム(マリア聖堂)や、ラリベラ王の墓所を含むと言われるベテ・ゴルゴタ(ゴルゴタ聖堂)、セラシエ礼拝堂、アダムの墓などと繋がっている。"
"147","1000021","97702671","ラリベラの岩窟教会群","{'dt': None, 'h2': 'グループ', 'h3': '西部', 'h4': None}","最も秀逸とされ、保存状態も良好なベテ・ギョルギス(聖ゲオルギウス聖堂)が孤立している。伝説では、他の10の聖堂が彫り上げられた後、ラリベラ王の夢枕に聖ゲオルギウスが立ち、造るように命じたという。上から見ると十字架に見えるよう掘り下げられ、またノアの方舟を模しているともされる。地元の観光ガイドは見学者に語る地元の伝承では、往復5~6カ月かかっていたエルサレム巡礼の代わりに建てられたという。"
"148","1000021","97702671","ラリベラの岩窟教会群","{'dt': None, 'h2': 'グループ', 'h3': '東部', 'h4': None}","かつて王家の礼拝堂だったと推測されているベテ・アマヌエ(エマヌエル聖堂)、かつて監獄だったらしいベテ・マルコリオス(メルクリオス聖堂)、かつての王宮とされるベテ・ガブリエル=ルファエル(ガブリエル=ラファエル聖堂)や、ベテ・アッバ・リバノス、「ベト・レヘム」(ベツレヘム)がある。"
"149","1000021","97702671","ラリベラの岩窟教会群","{'dt': None, 'h2': 'グループ', 'h3': 'その他', 'h4': None}","アシェタン・マリアムの修道院、11世紀頃に洞窟の中に建造されたアスクム様式のイムレハネ・クリストス教会などがある。"
"150","1000021","97702671","ラリベラの岩窟教会群","{'dt': None, 'h2': '建造年代', 'h3': None, 'h4': None}","岩窟聖堂群には、建造時期を巡って論争になっているものもある。ケンブリッジ大学教授のアフリカ考古学者デヴィット・フィリップソンは、メルクリオス聖堂、ガブリエル=ラファエル聖堂、ダナゲル聖堂は、標準的な建造年代より500年ほど遡るアクスム王国の衰退期に、要塞や宮殿として切り出されたのが最初であり、ラリベラの名はラリベラ王の死後に結びつけられたにすぎないと提唱している。また、地方史家ゲタチェウ・メコネンの説では、アッバ・リバノスは、ラリベラ王妃マスカル・キブラが夫ラリベラの死後、彼を記念するものとして建造されたものであるという。なお、作家グラハム・ハンコックらは聖堂騎士団の助けで建造されたと主張するが、豊富な史資料は、岩窟聖堂群が中世エチオピア文明のみに拠っていることを明らかにしている。"
"151","1000021","97702671","ラリベラの岩窟教会群","{'dt': None, 'h2': '登録基準', 'h3': None, 'h4': None}","この世界遺産は世界遺産登録基準のうち、以下の条件を満たし、登録された(以下の基準は世界遺産センター公表の登録基準からの翻訳、引用である)。(1) 人類の創造的才能を表現する傑作。(2) ある期間を通じてまたはある文化圏において、建築、技術、記念碑的芸術、都市計画、景観デザインの発展に関し、人類の価値の重要な交流を示すもの。(3) 現存するまたは消滅した文化的伝統または文明の、唯一のまたは少なくとも稀な証拠。"
"152","1000021","97702671","ラリベラの岩窟教会群","{'dt': None, 'h2': '遺跡をとりまく状況', 'h3': None, 'h4': None}","岩窟教会群は、エチオピア正教会のキリスト教徒数百万人が訪れる聖地となっている。2020年11月、エチオピア政府軍とティグレ人民解放戦線(TPLF)が交戦開始。主戦場はラリベラから遠いティグレ州一帯であったが次第に戦線が南下。2021年8月、ラリベラはTPLFの支配下に入った。ラリベラが占領される際には戦闘が行われず、遺跡も無事であったが、州内では9月以降も爆撃を含む大規模な戦闘が行われており、予断を許さない状況が続いている。"
"153","1000024","97702669","ラリベラ","{'dt': None, 'h2': None, 'h3': None, 'h4': None}","ラリベラ(アムハラ語:ላሊበላ/英語:Lalibela)は、エチオピアのアムハラ州の都市。人口17,367人(2007年)。世界遺産「ラリベラの岩窟教会群」がある。何世紀にも亘る巡礼地であり、エチオピアではアクスムに次ぐ聖地の一つである。ラリベラはかつてエルサレムがムスリムの手に陥落した際に、新たなエルサレムを作る目的で都市計画が行われた。そのため、街の建造物群には、エルサレムの建造物群の名前や並びを模したものがある。"
"154","1000024","97702669","ラリベラ","{'dt': None, 'h2': '人口', 'h3': None, 'h4': None}","1994年10月11日:8484人2007年5月28日:1万7367人2015年7月1日:2万7200人"
"155","1000024","97702669","ラリベラ","{'dt': None, 'h2': '歴史', 'h3': None, 'h4': None}","12世紀後半から13世紀初頭にエチオピアを支配したザグウェ朝の聖ゲブレ・メスケル・ラリベラの治世には、この街はまだロハという名だった。この王が生まれた時、蜂が群がったといい、彼の母やロハの住民はこれを名君誕生の吉兆と捉え、「蜂に選ばれた者」を意味する「ラリベラ」の名を与えたという。「ラリベラ」という街の名は、この王にちなんで付けられたものである(以下区別のため「ラリベラ」は街、「ラリベラ王」は人物を表すものとする)。この街の地名や石窟教会の配置には、ラリベラ王が若き日に過ごした聖地エルサレムの名前や街並みが反映されている。ラリベラ王は1187年にヒッティーンの戦いでエルサレムがムスリムに占領された時に、ザグウェ朝の首都ロハ(ラリベラ)を新たなエルサレムにしようとした。その結果、街には聖書にでてくる地名が付けられ、街を流れる川もヨルダン川と改称された。"
"156","1000024","97702669","ラリベラ","{'dt': None, 'h2': '歴史', 'h3': None, 'h4': None}","この街に最初に訪れたヨーロッパ人は、ポルトガルの探検家ペロ・ダ・コヴィリャン (Pêro da Covilhã) であった。また、近い時期にはポルトガルの大使に随行した司祭フランシスコ・アルヴァレス(Francisco Álvares)がおり、彼はラリベラについて驚嘆とともに著書の中に書き記しているが、同時にその威容の描写が当時のヨーロッパ人たちに信じてもらえる可能性には悲観的だった。アルヴァレスの著書には、ラムゾ(it)が1550年に石窟教会の図面を付録しているが、図面の出所は不明である。次に記録を残しているのは、クリストヴァン・ダ・ガマ(en)に仕えた戦士ミゲル・デ・カスタニョゾであった.。彼は1544年にエチオピアを去ったが、以降1865年から1870年にフリードリヒ・ゲルハルト・ロールス(de)が訪れるまで300年以上にわたり、ヨーロッパ人の記録は途絶える。"
"157","1000024","97702669","ラリベラ","{'dt': None, 'h2': '歴史', 'h3': 'ティグレ紛争', 'h4': None}","2020年11月よりエチオピア政府軍とティグレ人民解放戦線(TPLF)は交戦状態にあり、初期の主戦場は北部のティグレ州であった。次第に戦線が南下し、アムハラ州まで拡大した。2021年8月にラリベラはTPLFの支配下に入った。12月1日にエチオピア政府はラリベラの奪還を発表したが、12日にはTPLFが支配権を取り返した。"
"158","1000024","97702669","ラリベラ","{'dt': None, 'h2': 'その他', 'h3': None, 'h4': None}","ラリベラ空港大市場、学校、病院などがある。"
"159","1000028","68104853","緑丘高等学校","{'dt': None, 'h2': None, 'h3': None, 'h4': None}","緑丘高等学校、緑ケ丘高等学校、緑が丘高等学校(みどりがおかこうとうがっこう)北海道伊達緑丘高等学校 - 北海道伊達市にある公立高等学校。神奈川県立横浜緑ケ丘高等学校 - 神奈川県横浜市にある公立高等学校。大分県立芸術緑丘高等学校 - 大分県大分市にある公立高等学校。小樽緑丘高等学校 - 札幌山の手高等学校が北海道小樽市にあった時代の旧名。緑が丘高等学校 - 福島県福島市にある福島東稜高等学校の旧名。愛知県立緑丘高等学校 - 愛知県名古屋市にある公立高等学校。旧愛知県立緑丘商業高等学校から校名変更"
"160","100003","98018584","トビウオ","{'dt': None, 'h2': None, 'h3': None, 'h4': None}","トビウオ(止比乎、飛魚、鰩、𩹉 )、文鰩魚、英: Flying fish)は、ダツ目トビウオ科に属する魚類の総称。太平洋、インド洋、大西洋の亜熱帯から温帯の海に生息する海水魚で、世界で50種ほど、日本近海でも30種弱ほどが知られる。「トビウオ」の名前の由来は、水上に飛び出し、胸ビレを広げて滑空することから。日本では食用魚として漁業の対象となり、九州や日本海側ではアゴの別名で呼ばれる。島根県の「県の魚」に指定されている。"
"161","100003","98018584","トビウオ","{'dt': None, 'h2': '形態', 'h3': None, 'h4': None}","細い筒状の逆三角形の断面を持つ体をしており、最大の種でも、全長は約30-40 cm。体色は背は藍色、腹は白色で、青魚の一つ。胸ビレが発達して著しく大きく、尾ビレは上端と下端が長く伸びたV字状で、特に下端が長く水面滑走時に水中へ推進力を効率よく伝えられるようになっている。滑空時には胸ビレを広げるので、これがグライダーの翼のような役割をする。腹ビレも大きい種もおり、この場合には翼が4枚あるように見える。"
"162","100003","98018584","トビウオ","{'dt': None, 'h2': '生態', 'h3': None, 'h4': None}","一般に陸地に近い沿岸部に多い。海の表層近くに生息し、動物プランクトンなどを食べる。水上に飛び出して、海面すれすれを猛スピードで滑空する。これは主に、マグロやカジキ、シイラなどの捕食者から逃げるためといわれる。滑空時は100 mくらいは当たり前に飛ぶことができ、水面滑走時の速度は35 km/h、空中滑空時の速度は50-70 km/h、高さ3-5 mに達する(大型のものであれば600 m程度滑空するものがある)。平均的には、風上に向って、海面の上約2 mを、100-300 m飛ぶ。滑空中に急に海中に入る必要が生じた時は、急ブレーキをかけることもでき、また、空中で方向転換も可能である。勢い余って漁船などに自ら飛び込むこともある。2008年5月、NHKのクルーが鹿児島県沖のフェリーから45秒にわたって(時々水面を尾びれで叩きながら)飛び続ける様子を撮影し、映像として捉えられた記録としてはおそらく過去最長であると報じられた。トビウオ(水中の状態)飛翔するトビウオ(NOAA提供)トビウオの跳躍(NOAA提供)"
"163","100003","98018584","トビウオ","{'dt': None, 'h2': '分類', 'h3': None, 'h4': None}","トビウオ科には世界で50種ほどが知られている。ハマトビウオ属 Cypselurus ホソトビウオ C. hiraii アヤトビウオ C. poecilopterus アリアケトビウオ C.starksi ヒメアカトビ C.angusticeps ハマトビウオ* C. pinnatibarbatus japonicus トビウオ(ホントビウオ)* C. agoo agoo ツクシトビウオ* C. heterurus doederleini アカトビ* C. atrisignis オオメナツトビ* C.unicolorニノジトビウオ属 Hirundichthys ホソアオトビ H. oxycephalusサヨリトビウオ属 Oxyporhamphus サヨリトビウオ O. micropterusツマリトビウオ属 Parexocoetus バショウトビウオ P. mentoイダテントビウオ属 Exocoetus イダテントビウオ E. volitans日本近海で獲られる代表種は、トビウオ(ホントビウオ)、ハマトビウオ、ツクシトビウオ、ホソトビウオなど。C. pinnatibarbatus japonicus ハマトビウオParexocoetus hillianusExocoetus obtusirostrisExocoetus volitans イダテントビウオCheilopogon exsiliensCypselurus poecilopterusHirundichthys rondeletii"
"164","100003","98018584","トビウオ","{'dt': None, 'h2': '食材としてのトビウオ', 'h3': None, 'h4': None}","トール・ヘイエルダール著『コンチキ号漂流記』にトビウオに関しての記述がある。昼夜別なく、イカダの上の乗組員にぶつかって来るので辟易したが、食べると美味なので怒りを忘れてしまうという話であった。夜間にイカダ上に落下したトビウオを集めて朝食にしたとの記述もある。"
"165","100003","98018584","トビウオ","{'dt': None, 'h2': '食材としてのトビウオ', 'h3': '日本における利用', 'h4': None}","旬は初夏から夏。小骨の多い魚だが、脂肪分が少なく淡白な味で、成魚は塩焼き、フライ等にして食べる。新鮮なものは刺身が美味。新島や八丈島ではくさやに加工される。房総半島の郷土料理なめろうの材料にもなる。単一の漁業協同組合としてはトビウオ漁獲量が国内最多である屋久島(鹿児島県)、トビウオをアゴと呼ぶ日本海沿岸地域では、鮮魚としてよりも練り物(すり身)や出汁(アゴだし)の材料として利用されることが多い。アゴを原料とした竹輪は「あごちくわ」と呼ばれ、鳥取県・兵庫県の特産品。島根県では、形や食感が竹輪に似ているものの製法は異なる「あご野焼き」と呼ばれる焼き抜きかまぼこの特産品がある。日本海沿岸では素干しした「アゴ干し」が作られる。アゴ干し自体のほか、それを破砕した「トビ節」や火であぶって焦がした「焼きアゴ」が、味噌汁や料理のダシをとるために使われることが多い。山形県飛島でも、天日干しと炭火による「焼き干し」が作られており、対岸本土側の酒田市のラーメンでは、ほとんどがトビウオでダシを取っている。九州北部でもトビウオのダシ入りつゆで麺が多く食べられ、あごだし発祥地の平戸がある長崎県、その他九州の醤油・調味料メーカーが「あごだし」を商品名に冠した粉末だし、めんつゆ、だしパックを商品化しており、他地方の家庭や飲食店にも、あごだしが浸透しつつある。マスコミによるPR等で知られるようになった「五島うどん」(長崎県南松浦郡新上五島町でつくられる郷土料理)も、あごだしを使って食べるうどんである。長崎県平戸市では、あごだしによるラーメンも評判を呼びつつある。トビウオの卵はトビッコと呼ばれ、珍味や寿司ネタになる。"
"166","100003","98018584","トビウオ","{'dt': None, 'h2': '日本近海のトビウオと漁業', 'h3': None, 'h4': None}","トビウオ漁は、刺網と定置網が水揚げ量の大部分を占める。伝統的漁法として、トビウオならではのものとして、飛翔するトビウオに対し皿を手裏剣のように投擲し、海に落ちたものを拾い集めるものがあるが、現代ではほとんど行われる事は無い。屋久島の「ロープ引き漁」は、2隻の漁船が円状に漁網を張り、漁師が海に飛び込んでトビウオを網に追い入れる。カツオ、サンマなどと同様、季節回遊をする魚で、春先から夏にかけて日本付近まで北上してきて産卵し、秋に南下する。日本で漁獲量が多いトビウオには、ハマトビウオ、ホソトビウオ、ツクシトビウオ、トビウオ(ホントビウオ)などがある。種類により、漁の時期、分布が異なり、また味や用途も違う。漁業の対象となっているこれらの種類は、いずれもハマトビウオ属に含まれる種類である。種ごとの特徴の詳細は分類の項を参照。3月、4月に春先に最初に関東などの市場に出回るトビウオは、八丈島などからのハマトビウオである。最も大型のトビウオで味も良く、くさやの材料にも使われる。"
"167","100003","98018584","トビウオ","{'dt': None, 'h2': '日本近海のトビウオと漁業', 'h3': None, 'h4': None}","ハマトビウオは、九州南部では晩秋に回遊してくるのを獲る。それに続いて、初夏にはツクシトビウオ、ホソトビウオなどが北上してくる。これらの種は、太平洋側とともに、日本海側にも北上し、九州北部、山陰、北陸地方などでは、ホソトビウオ、ツクシトビウオが主に獲られる。トビウオ(ホントビウオ)、アカトビウオ、オオメナツトビウオ、ホソアオトビなどもこの時期から夏にかけての種類である。これらのトビウオの種類は、市場によって様々な通称で呼ばれる。関東では、春に出回るハマトビウオなどを春トビ、その後の夏に出回る種類を「夏トビ」(あるいは「本トビ」)と呼ぶことがある。各地で獲れるホソトビウオは頭部、体つきが丸いことから「丸トビ」(西日本・日本海側では「丸アゴ」)と呼ばれ、それに対して頭部が角張って種類を「角トビ」(角アゴ)と呼ぶ。ホソトビウオとツクシトビウオが主なトビウオである日本海側ではツクシトビウオを角トビと呼ぶが、太平洋側ではハマトビウオも角トビと呼ぶ場合がある。愛称で「トッピー」と呼ぶ地域もある。"
"168","1000033","97416009","ゲベル・バルカル","{'dt': None, 'h2': None, 'h3': None, 'h4': None}","ゲベル・バルカル(アラビア語: جبل بركل)は、スーダン北部にある高さ98mの小山。ハルツームの約400km北にあたり、ナイル川の屈曲部沿いにある。冒頭の文字「ج」は現地アーンミーヤで有声硬口蓋破裂音/ɟ/と発音するが、フスハーでは有声後部歯茎破擦音/dʒ/発音するため、ジェベル・バルカルとも言う。紀元前1450年前後に、エジプト第18王朝のファラオ、トトメス3世がこの地方まで領土を拡げた時にゲベル・バルカルを南限とし、そこに都市ナパタ(英語版)が建設された。それから約300年後、ナパタはクシュによるエジプト第25王朝の首都となった。ゲベル・バルカル周辺の遺跡には、少なくとも13の神殿と3つの宮殿が含まれる。それは1820年代の探検家の記録でヨーロッパにも知られていたが、本格的な発掘調査はジョージ・レイスナーの登場を待つ必要があった。彼は1916年からハーバード大学とボストン美術館の共同発掘隊のもとで調査に当たった。1970年代には、セルジョ・ドナドーニを責任者とするローマ大学 (Università degli Studi di Roma "La Sapienza") の調査隊が発掘を行い、80年代にはそこにティモシー・ケンドールを長とするボストン美術館の調査隊が合流した。"
"169","1000033","97416009","ゲベル・バルカル","{'dt': None, 'h2': '世界遺産', 'h3': None, 'h4': None}","2003年に周辺のナパタ地方の遺跡群とともに、「ゲベル・バルカルとナパタ地方の遺跡群」として世界遺産に登録された。ゲベル・バルカルにあるアモン神殿のような大神殿は、地元民から神聖視されていたと見なされている。"
"170","1000033","97416009","ゲベル・バルカル","{'dt': 'ゲベル・バルカル（Gebel Barkal, ID1073-001）', 'h2': '世界遺産', 'h3': '登録対象', 'h4': None}","登録面積は121ha、緩衝地域が40ha。"
"171","1000033","97416009","ゲベル・バルカル","{'dt': 'エル＝クッル（El-Kurru, ID1073-002）', 'h2': '世界遺産', 'h3': '登録対象', 'h4': None}","エル=クッルにはクシュのナパタ文化期の墓所遺跡があり、34基の墓には王族の墓も含まれる。レイスナーが発掘した。登録面積は4.5ha、緩衝地域が6.5ha。"
"172","1000033","97416009","ゲベル・バルカル","{'dt': 'ヌリ（Nuri, ID1073-003）', 'h2': '世界遺産', 'h3': '登録対象', 'h4': None}","ヌリにもレイスナーが発掘したナパタ文化期の墓82基(ヌビアのピラミッド)がある。登録面積は17ha、緩衝地域はなし。"
"173","1000033","97416009","ゲベル・バルカル","{'dt': 'サナム（Sanam, ID1073-004）', 'h2': '世界遺産', 'h3': '登録対象', 'h4': None}","サナムはメロエ市内にある墓所遺跡で、「宝物」と呼ばれる建築意図未解明の巨大建築物もある。登録面積は20ha、緩衝地域はなし。"
"174","1000033","97416009","ゲベル・バルカル","{'dt': 'ズマ（Zuma, ID1073-005）', 'h2': '世界遺産', 'h3': '登録対象', 'h4': None}","ズマはメロエ文化末期(4世紀)以降の墓所遺跡だが、発掘は不十分である。登録面積は20ha、緩衝地域はなし。"
"175","1000033","97416009","ゲベル・バルカル","{'dt': None, 'h2': '世界遺産', 'h3': '登録基準', 'h4': None}","この世界遺産は世界遺産登録基準のうち、以下の条件を満たし、登録された(以下の基準は世界遺産センター公表の登録基準からの翻訳、引用である)。(1) 人類の創造的才能を表現する傑作。(2) ある期間を通じてまたはある文化圏において、建築、技術、記念碑的芸術、都市計画、景観デザインの発展に関し、人類の価値の重要な交流を示すもの。(3) 現存するまたは消滅した文化的伝統または文明の、唯一のまたは少なくとも稀な証拠。(4) 人類の歴史上重要な時代を例証する建築様式、建築物群、技術の集積または景観の優れた例。(6) 顕著で普遍的な意義を有する出来事、現存する伝統、思想、信仰または芸術的、文学的作品と直接にまたは明白に関連するもの(この基準は他の基準と組み合わせて用いるのが望ましいと世界遺産委員会は考えている)。"
"176","1000035","86926936","元末四大家","{'dt': None, 'h2': None, 'h3': None, 'h4': None}","元末四大家(げんまつしたいか)は、中国元代末期の文人画家である4人のこと。"
"177","1000035","86926936","元末四大家","{'dt': None, 'h2': '概説', 'h3': None, 'h4': None}","以下の4人を指す。黄公望倪瓚呉鎮王蒙4人ともに元初の趙孟頫の復古主義的な画法に共鳴し、董源・巨然などの江南山水画様式を受け継ぎ、各々が個性的な画風を確立した。文献的にはこの呼称は明代の何良俊の著した画論『四友斎叢説』に「黄呉倪王四大家」が初見と見られる。明初の王紱、明代中期の沈周や文徴明らの文人の間でこの四大家が盛んに称揚された。さらに明末の董其昌の南北宗論を受けて清朝になると絶大な評価を得る。とりわけ四王呉惲の南宗正統派とされる画派からは強く信奉された。"
"178","1000038","89208741","リーパー","{'dt': None, 'h2': None, 'h3': None, 'h4': None}","リーパー"
"179","1000038","89208741","リーパー","{'dt': 'Reaper', 'h2': None, 'h3': None, 'h4': None}","MQ-9 リーパー - 無人機リーパー (護衛空母)REAPER - Cockos開発のデジタル・オーディオ・ワークステーション"
"180","1000038","89208741","リーパー","{'dt': 'Leaper', 'h2': None, 'h3': None, 'h4': None}","エイドリアン・リーパー - イギリス出身の指揮者。"
"181","100004","97562634","ハン・ソロ","{'dt': None, 'h2': None, 'h3': None, 'h4': None}","ハン・ソロ (Han Solo) は、アメリカ合衆国のSF映画『スター・ウォーズ』シリーズに登場するキャラクター。相棒のチューバッカと共に密輸業を営む無法者だったが、ルーク・スカイウォーカーやレイア・オーガナとの出会いをきっかけに銀河帝国との戦いに加わる。ジョージ・ルーカスは、ソロのキャラクターについて「グループの一員であること、公益のために尽くすことの重要性を理解している一匹狼」と述べている。ハリソン・フォードがソロ役を演じ、スピンオフ作品『ハン・ソロ/スター・ウォーズ・ストーリー』ではオールデン・エアエンライクが演じている。アメリカン・フィルム・インスティチュート(AFI)が企画した「AFIアメリカ映画100年シリーズ」では、『アメリカ映画のヒーローベスト50』で14位、彼のセリフ「May the Force be with you」(「フォースと共にあらんことを」)が『アメリカ映画の名セリフベスト100』で8位にランク入りしている。"
"182","100004","97562634","ハン・ソロ","{'dt': None, 'h2': '劇中での活躍', 'h3': 'ハン・ソロ/スター・ウォーズ・ストーリー', 'h4': None}","惑星コレリアで犯罪組織の下働きをしていたが、トラブルから逃れるため帝国アカデミーの門を叩く。その際に姓が必要となり家族がいないことから「ソロ」の名を受付係に付けられた。アカデミーではパイロット候補生。同期の者の中では首席になる程優秀だったが帝国の方針に異議を唱えたことからストームトルーパーへ追放され、戦場に送られる。脱走の常習犯として入れられた牢獄でチューバッカと出会い協力して脱出、強盗団に加わる。請け負った仕事で速い船が必要となりミレニアム・ファルコン号を所持するランド・カルリジアンを仲間に引き入れる。その仕事の最中に負傷したランドに代わってミレニアム・ファルコンを操縦し、銀河中にその名をとどろかせることとなる「ケッセル・ランを12パーセク」(オバ・ダイア―ケッセル間のハイパースペース・ルートを、通常なら20パーセク掛かるところを40パーセント短縮)の記録を達成。仕事を終わらせた後カードゲーム「サバック」でランドとの勝負に勝ち、ファルコンを手に入れた。"
"183","100004","97562634","ハン・ソロ","{'dt': None, 'h2': '劇中での活躍', 'h3': 'オリジナル・トリロジー', 'h4': 'エピソード4/新たなる希望'}","悪名高い密輸団の一員に加わり、ジャバ・ザ・ハットなどの犯罪王を相手にケッセル産スパイスの密輸を生業としていた。ある時、スパイスを輸送中に帝国軍の検閲に遭遇し、積み荷を全て宇宙空間に投棄して難を逃れるが、その損害賠償により依頼主のジャバに多額の借金を作ってしまう。途方に暮れていた矢先、モス・アイズリーの酒場で出会ったルーク・スカイウォーカーとオビ=ワン・ケノービを惑星オルデランに連れていく仕事を莫大な報酬金で請け負った。しかし彼らが到着した時、オルデランは既にデス・スターの攻撃で破壊されており、ファルコンもデス・スターの牽引ビームに引っかかって捕まってしまう。オビ=ワンが牽引ビームのスイッチを落としている間に、囚われの身となっていたレイア・オーガナをルークと共に救出。ストームトルーパーの追撃を受けながらどうにかファルコンまで戻り、デス・スターを脱出して反乱同盟軍の基地のある惑星ヤヴィンへと向かう。報酬金を受け取った後は、ジャバに借金を返しに行くために早々と立ち去ろうとする。その横では同盟軍がデス・スターを戦闘機で破壊する作戦の準備を進めており、ルークに協力を求められるも無謀な作戦だと嘲笑し、失望を買う。しかし最後の最後で引き返し、ルークの乗るXウイングの背後に迫った帝国軍のTIEファイターを死角から撃墜した。この助太刀によってルークはデス・スターの破壊に成功。ソロはレイアから勲章を授与された。"
"184","100004","97562634","ハン・ソロ","{'dt': None, 'h2': '劇中での活躍', 'h3': 'オリジナル・トリロジー', 'h4': 'エピソード5/帝国の逆襲'}","同盟軍と共に行動を続けていたが、ジャバへの借金返済ができなかったため賞金がかけられてしまい、ボバ・フェットなどの賞金稼ぎに追われる身となる。そのため、同盟軍からの離脱を決断し、惑星ホスに築かれた秘密基地を去ろうとしていた。だがファルコンの調子が悪くなかなか出発できないうちに、帝国軍が基地を襲撃してくる。逃げ遅れたレイアとC-3POを連れて間一髪脱出するが、修理途中のファルコンでは十分に飛行できず、宇宙空間で追い詰められ小惑星帯に逃げ込む。しかし、そこで身を隠した洞窟も巨大な宇宙ナメクジの体内であり、慌てて抜け出す。ピンチの状況が続く中で、以前より互いのことが気になりかけていたレイアと一層親密になっていく。ファルコンをスター・デストロイヤーが投棄したゴミに紛れ込ませるという奇策で、まんまと追っ手を回避すると、ハイパードライブを完全に修理するため旧知の仲のランドを頼り、惑星ベスピンのクラウド・シティへ向かう。しかし帝国軍に雇われていたボバ・フェットはソロの機転を見逃さず、秘かに後をつけていた。先回りをした帝国軍はランドと密約し、彼の裏切りによって捕らえられたソロはカーボン凍結の実験台にされる。その直前にレイアと思いを確かめ合い、「愛してる(I love you.)」という彼女の告白に「知ってたさ(I know.)」と答える。彫像になったソロはボバ・フェットに渡され、ジャバの宮殿へと運ばれる。"
"185","100004","97562634","ハン・ソロ","{'dt': None, 'h2': '劇中での活躍', 'h3': 'オリジナル・トリロジー', 'h4': 'エピソード6/ジェダイの帰還'}","カーボン凍結されてから一年近く、ジャバの宮殿に飾られていた。賞金稼ぎに化けて侵入したレイアに凍結を解かれるも、すぐにまた捕まってしまい、砂漠に住むクリーチャーのサルラックの餌として処刑されそうになる。しかし同盟軍の仲間になったランドの助太刀や、ルークとR2-D2の連携などによって辛くも命拾いし、不意を突かれたジャバの一団を壊滅させてボバ・フェットを(思いがけず)倒すことにも成功する。同盟軍に戻った後は将軍に任命され、第二デス・スターへの攻撃ではファルコンをランドに託し、自身は惑星エンドアの「月の森」にあるシールド発生装置を破壊する作戦のリーダーとなる。装置の場所へ向かう途中でスカウトトルーパーを襲撃し、撃破するもののレイアの行方が分からなくなる。他のメンバーを先に行かせて、チューバッカとルーク、R2、3POの5人で彼女を捜索していると、エンドアの原住民であるイウォーク族が狩猟用に仕掛けた罠に全員まとめて引っ掛かってしまう。イウォークの棲家に連行され、危うく丸焼きにされて喰われそうになるが、先にイウォークと合流し親しくなっていたレイアがそこへ現れ、解放を頼む。さらにルークがフォースを使用し、イウォークが神と勘違いした3POの玉座を浮かせて見せ、慄いた彼らは慌てて全員の拘束を解いた。"
"186","100004","97562634","ハン・ソロ","{'dt': None, 'h2': '劇中での活躍', 'h3': 'オリジナル・トリロジー', 'h4': 'エピソード6/ジェダイの帰還'}","その後3POを通じてイウォークたちを味方につけ、翌日の攻撃に備える一行だったが、そのさなか、ルークがレイアに自分達は双子の兄妹であることを明かして、帝国軍に一人投降。戸惑うレイアの姿に、真実を知らないソロはルークと近しい関係になったのではないかと疑うが、うやむやになる。そして翌日、ソロ率いる攻撃チームは装置の設置された帝国軍のシェルターに侵入、作戦は順調に成功するかに見えた。しかし、実は第二デス・スターの情報を同盟軍が手に入れた時点から、帝国軍の巧みな罠が展開されていたのであった。シェルターから締め出されたソロ達は、トルーパーやウォーカーに取り囲まれる。そこへ、隠れて待機していたイウォークの集団が一斉に奇襲を仕掛け、反撃に転ずる。どうにか外の敵を制圧し、さらに強奪したウォーカーを利用したソロの作戦で、シェルターの中に残っていた帝国軍兵士を外へおびき出し、無事に装置の破壊を成し遂げた。第二デス・スターも爆破され、その光景を地上から眺めていたソロは、もしやルークも巻き添えになったのではないかと心配するが、きっと無事だとレイアに励まされる。ルークを愛しているのかという質問を肯定するレイアに対し、彼が帰ってきたら自分は身を引くと宣言する。しかし、愛しているというのは異性としてではなく兄であるからと告げられ、改めて真相を知ると、レイアとキスを交わした。"
